Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:42:51.361962,175.0,05.1092,0.74657,03.8075
2026-04-17T17:42:52.335181,176.0,05.1055,1.14818,05.8557
2026-04-17T17:42:53.353939,177.0,05.1139,0.99211,05.0696
2026-04-17T17:42:54.372531,178.0,05.1112,1.03592,05.2935
2026-04-17T17:42:55.344882,179.0,05.1100,1.07036,05.4695
2026-04-17T17:42:56.363635,180.0,05.1011,1.01547,05.1788
2026-04-17T17:42:57.338932,181.0,05.1105,1.24117,06.3423
2026-04-17T17:42:58.359554,182.0,05.1053,1.27360,06.4953
2026-04-17T17:42:59.334273,183.0,05.1134,0.75046,03.8348
2026-04-17T17:43:00.351355,184.0,05.1102,0.74913,03.8280
2026-04-17T17:43:01.369617,185.0,05.1103,0.74664,03.8153
2026-04-17T17:43:02.342020,186.0,05.1105,1.14462,05.8490
2026-04-17T17:43:03.363176,187.0,05.1106,1.17645,06.0116
2026-04-17T17:43:04.333551,188.0,05.1142,0.99525,05.0857
2026-04-17T17:43:05.354113,189.0,05.1034,1.10523,05.6366
2026-04-17T17:43:06.330575,190.0,05.1170,1.16863,05.9716
2026-04-17T17:43:07.349603,191.0,05.1151,1.18138,06.0368
2026-04-17T17:43:08.368643,192.0,05.1100,1.20272,06.1458
2026-04-17T17:43:09.340179,193.0,05.1106,0.74864,03.8255
2026-04-17T17:43:10.358967,194.0,05.1100,0.74841,03.8243
2026-04-17T17:43:11.331548,195.0,05.1099,0.74765,03.8130
2026-04-17T17:43:12.350553,196.0,05.1066,1.17831,06.0093
2026-04-17T17:43:13.369704,197.0,05.1023,1.21831,06.2133
2026-04-17T17:43:14.342059,198.0,05.1122,1.19118,06.0869
2026-04-17T17:43:15.362013,199.0,05.1205,1.16184,05.9486
2026-04-17T17:43:16.336852,200.0,05.1116,1.23388,06.3051
2026-04-17T17:43:17.352982,201.0,05.1033,1.05686,05.3899
2026-04-17T17:43:18.371736,202.0,05.1086,1.13345,05.7805
2026-04-17T17:43:19.344204,203.0,05.1086,0.75114,03.8308
2026-04-17T17:43:20.367000,204.0,05.1083,0.74954,03.8226
2026-04-17T17:43:21.341961,205.0,05.1096,0.76692,03.9112
2026-04-17T17:43:22.363883,206.0,05.1144,1.14059,05.8284
2026-04-17T17:43:23.343154,207.0,05.1096,1.08352,05.5259
2026-04-17T17:43:24.361216,208.0,05.1169,1.08781,05.5587
2026-04-17T17:43:25.332246,209.0,05.1101,1.10880,05.6659
2026-04-17T17:43:26.352870,210.0,05.1073,1.05296,05.3700
2026-04-17T17:43:27.372222,211.0,05.1016,1.14674,05.8483
2026-04-17T17:43:28.345484,212.0,05.0962,1.08261,05.5104
