Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:25:45.370967,162.0,05.1095,0.74588,03.8039
2026-04-17T17:25:46.391513,163.0,05.1098,0.74608,03.8050
2026-04-17T17:25:47.365574,164.0,05.1099,0.74367,03.7927
2026-04-17T17:25:48.387316,165.0,05.1058,1.00768,05.1391
2026-04-17T17:25:49.406472,166.0,05.1016,1.15718,05.9016
2026-04-17T17:25:50.380445,167.0,05.1058,1.03585,05.2828
2026-04-17T17:25:51.399214,168.0,05.1147,1.20396,06.1522
2026-04-17T17:25:52.372759,169.0,05.1117,1.08215,05.5297
2026-04-17T17:25:53.390893,170.0,05.1178,1.35588,06.9285
2026-04-17T17:25:54.411175,171.0,05.1097,0.74654,03.8073
2026-04-17T17:25:55.387480,172.0,05.1089,0.74661,03.8077
2026-04-17T17:25:56.407436,173.0,05.1088,0.74549,03.8019
2026-04-17T17:25:57.382127,174.0,05.1148,1.15806,05.9176
2026-04-17T17:25:58.401090,175.0,05.0998,1.04196,05.3035
2026-04-17T17:25:59.375422,176.0,05.1098,1.10489,05.6349
2026-04-17T17:26:00.391263,177.0,05.0989,0.99855,05.0826
2026-04-17T17:26:01.407460,178.0,05.1109,0.99194,05.0688
2026-04-17T17:26:02.380120,179.0,05.1166,1.10543,05.6487
2026-04-17T17:26:03.401349,180.0,05.1123,0.74440,03.8038
2026-04-17T17:26:04.373804,181.0,05.1100,0.68047,03.4772
2026-04-17T17:26:05.388443,182.0,05.1099,0.60137,03.0669
2026-04-17T17:26:06.405304,183.0,05.1041,1.15086,05.8693
2026-04-17T17:26:07.377248,184.0,05.1111,1.32957,06.7941
2026-04-17T17:26:08.397828,185.0,05.1161,1.20163,06.1403
2026-04-17T17:26:09.373257,186.0,05.0914,1.25377,06.3816
2026-04-17T17:26:10.392396,187.0,05.1120,1.20269,06.1457
2026-04-17T17:26:11.412948,188.0,05.1091,1.34157,06.8420
2026-04-17T17:26:12.385597,189.0,05.1150,0.76591,03.9138
2026-04-17T17:26:13.404563,190.0,05.1091,0.74277,03.7881
2026-04-17T17:26:14.377399,191.0,05.1094,0.74309,03.7897
2026-04-17T17:26:15.395873,192.0,05.1051,1.11248,05.6736
2026-04-17T17:26:16.369458,193.0,05.1073,1.12957,05.7608
2026-04-17T17:26:17.391813,194.0,05.1095,0.99416,05.0702
2026-04-17T17:26:18.412434,195.0,05.0947,0.98303,05.0036
2026-04-17T17:26:19.386845,196.0,05.1070,1.00680,05.1346
2026-04-17T17:26:20.404261,197.0,05.1126,1.38279,07.0660
2026-04-17T17:26:21.378066,198.0,05.1072,0.80423,04.1015
2026-04-17T17:26:22.397548,199.0,05.1089,0.74658,03.8075
2026-04-17T17:26:23.371150,200.0,05.1088,0.74399,03.7943
2026-04-17T17:26:24.389454,201.0,05.1053,0.77666,03.9609
2026-04-17T17:26:25.409663,202.0,05.1091,0.97727,04.9840
2026-04-17T17:26:26.386593,203.0,05.1030,0.90999,04.6409
2026-04-17T17:26:27.409649,204.0,05.1066,1.14339,05.8312
2026-04-17T17:26:28.386154,205.0,05.1087,0.98807,05.0391
2026-04-17T17:26:29.406317,206.0,05.1053,1.13036,05.7648
2026-04-17T17:26:30.382157,207.0,05.1141,0.96115,04.9114
2026-04-17T17:26:31.400593,208.0,05.1088,0.74758,03.8126
2026-04-17T17:26:32.371869,209.0,05.1087,0.59846,03.0521
